cue_probability,n_episodes,seed,delta,tolerance,reward_gap,selected_memory,certificate,certified,correct_memory_certified,false_short_certification,true_uniform_loss,certificate_valid,q_interval_coverage,rare_final_min_count
0.2,1000,16,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,93
0.2,1000,17,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,96
0.2,1000,18,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,91
0.2,1000,19,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,103
0.2,1000,20,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,113
0.2,1000,21,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,85
0.2,1000,22,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,100
0.2,1000,23,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,92
0.2,1000,24,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,95
0.2,1000,25,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,98
0.2,1000,26,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,95
0.2,1000,27,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,92
0.2,1000,28,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,90
0.2,1000,29,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,96
0.2,1000,30,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,89
0.2,1000,31,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,92
0.2,1000,32,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,84
0.2,1000,33,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,86
0.2,1000,34,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,71
0.2,1000,35,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,103
0.2,1000,36,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,101
0.2,1000,37,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,95
0.2,1000,38,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,108
0.2,1000,39,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,92
0.2,1000,40,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,85
0.2,1000,41,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,97
0.2,1000,42,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,98
0.2,1000,43,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,94
0.2,1000,44,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,94
0.2,1000,45,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,92
0.2,1000,46,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,104
0.2,1000,47,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,96
0.2,1000,48,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,91
0.2,1000,49,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,100
0.2,2000,0,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,208
0.2,2000,1,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,181
0.2,2000,2,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,190
0.2,2000,3,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,189
0.2,2000,4,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,203
0.2,2000,5,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,188
0.2,2000,6,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,202
0.2,2000,7,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,196
0.2,2000,8,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,195
0.2,2000,9,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,196
0.2,2000,10,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,192
0.2,2000,11,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,196
0.2,2000,12,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,198
0.2,2000,13,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,165
0.2,2000,14,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,188
0.2,2000,15,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,185
0.2,2000,16,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,192
0.2,2000,17,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,216
0.2,2000,18,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,197
0.2,2000,19,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,211
0.2,2000,20,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,222
0.2,2000,21,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,193
0.2,2000,22,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,213
0.2,2000,23,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,182
0.2,2000,24,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,187
0.2,2000,25,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,215
0.2,2000,26,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,210
0.2,2000,27,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,195
0.2,2000,28,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,213
0.2,2000,29,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,187
0.2,2000,30,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,201
0.2,2000,31,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,175
0.2,2000,32,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,203
0.2,2000,33,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,198
0.2,2000,34,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,182
0.2,2000,35,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,199
0.2,2000,36,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,196
0.2,2000,37,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,189
0.2,2000,38,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,192
0.2,2000,39,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,205
0.2,2000,40,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,191
0.2,2000,41,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,193
0.2,2000,42,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,194
0.2,2000,43,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,191
0.2,2000,44,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,199
0.2,2000,45,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,171
0.2,2000,46,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,202
0.2,2000,47,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,198
0.2,2000,48,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,179
0.2,2000,49,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,168
0.2,5000,0,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,505
0.2,5000,1,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,483
0.2,5000,2,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,483
0.2,5000,3,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,498
0.2,5000,4,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,478
0.2,5000,5,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,505
0.2,5000,6,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,461
0.2,5000,7,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,517
0.2,5000,8,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,441
0.2,5000,9,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,492
0.2,5000,10,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,479
0.2,5000,11,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,461
0.2,5000,12,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,533
0.2,5000,13,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,499
0.2,5000,14,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,506
0.2,5000,15,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,476
0.2,5000,16,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,516
0.2,5000,17,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,504
0.2,5000,18,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,513
0.2,5000,19,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,458
0.2,5000,20,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,485
0.2,5000,21,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,506
0.2,5000,22,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,493
0.2,5000,23,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,454
0.2,5000,24,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,523
0.2,5000,25,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,487
0.2,5000,26,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,464
0.2,5000,27,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,465
0.2,5000,28,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,472
0.2,5000,29,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,506
0.2,5000,30,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,490
0.2,5000,31,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,505
0.2,5000,32,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,471
0.2,5000,33,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,497
0.2,5000,34,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,480
0.2,5000,35,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,493
0.2,5000,36,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,487
0.2,5000,37,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,529
0.2,5000,38,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,488
0.2,5000,39,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,490
0.2,5000,40,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,502
0.2,5000,41,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,490
0.2,5000,42,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,488
0.2,5000,43,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,484
0.2,5000,44,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,473
0.2,5000,45,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,474
0.2,5000,46,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,502
0.2,5000,47,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,494
0.2,5000,48,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,512
0.2,5000,49,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,521
0.2,10000,0,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,984
0.2,10000,1,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,973
0.2,10000,2,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,981
0.2,10000,3,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1024
0.2,10000,4,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,941
0.2,10000,5,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,963
0.2,10000,6,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,986
0.2,10000,7,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,995
0.2,10000,8,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,973
0.2,10000,9,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,977
0.2,10000,10,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,983
0.2,10000,11,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,970
0.2,10000,12,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,969
0.2,10000,13,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,917
0.2,10000,14,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,963
0.2,10000,15,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1036
0.2,10000,16,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,972
0.2,10000,17,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1004
0.2,10000,18,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1042
0.2,10000,19,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,973
0.2,10000,20,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,962
0.2,10000,21,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,988
0.2,10000,22,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,975
0.2,10000,23,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,989
0.2,10000,24,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1006
0.2,10000,25,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,931
0.2,10000,26,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,965
0.2,10000,27,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1008
0.2,10000,28,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1010
0.2,10000,29,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,981
0.2,10000,30,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1008
0.2,10000,31,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1024
0.2,10000,32,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1007
0.2,10000,33,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,988
0.2,10000,34,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1005
0.2,10000,35,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,956
0.2,10000,36,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,978
0.2,10000,37,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,997
0.2,10000,38,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,998
0.2,10000,39,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,993
0.2,10000,40,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,976
0.2,10000,41,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1008
0.2,10000,42,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1019
0.2,10000,43,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,935
0.2,10000,44,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,1044
0.2,10000,45,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,991
0.2,10000,46,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,991
0.2,10000,47,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,999
0.2,10000,48,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,985
0.2,10000,49,0.05,0.1,0.5,4,0.0,True,True,False,0.0,True,True,979
0.1,50,0,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,3
0.1,50,1,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,3
0.1,50,2,0.05,0.1,0.5,4,0.690993680334339,False,False,False,0.0,True,True,2
0.1,50,3,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,3
0.1,50,4,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,1
0.1,50,5,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,1
0.1,50,6,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,2
0.1,50,7,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,3
0.1,50,8,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,0
0.1,50,9,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,4
0.1,50,10,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,0
0.1,50,11,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,0
0.1,50,12,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,3
0.1,50,13,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,2
0.1,50,14,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,1
0.1,50,15,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,1
0.1,50,16,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,3
0.1,50,17,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,1
0.1,50,18,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,1
0.1,50,19,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,2
0.1,50,20,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,3
0.1,50,21,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,2
0.1,50,22,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,2
0.1,50,23,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,1
0.1,50,24,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,3
0.1,50,25,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,2
0.1,50,26,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,2
0.1,50,27,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,2
0.1,50,28,0.05,0.1,0.5,4,0.7463584777475637,False,False,False,0.0,True,True,3
0.1,50,29,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,1
0.1,50,30,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,4
0.1,50,31,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,2
0.1,50,32,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,2
0.1,50,33,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,3
0.1,50,34,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,2
0.1,50,35,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,4
0.1,50,36,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,1
0.1,50,37,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,2
0.1,50,38,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,2
0.1,50,39,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,1
0.1,50,40,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,1
0.1,50,41,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,2
0.1,50,42,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,3
0.1,50,43,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,3
0.1,50,44,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,1
0.1,50,45,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,2
0.1,50,46,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,0
0.1,50,47,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,3
0.1,50,48,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,3
0.1,50,49,0.05,0.1,0.5,4,0.7463584777475637,False,False,False,0.0,True,True,2
0.1,100,0,0.05,0.1,0.5,4,0.7463584777475637,False,False,False,0.0,True,True,5
0.1,100,1,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,8
0.1,100,2,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,3
0.1,100,3,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,2
0.1,100,4,0.05,0.1,0.5,4,0.6463654020592728,False,False,False,0.0,True,True,8
0.1,100,5,0.05,0.1,0.5,4,0.6604571955885258,False,False,False,0.0,True,True,4
0.1,100,6,0.05,0.1,0.5,4,0.7463584777475637,False,False,False,0.0,True,True,4
0.1,100,7,0.05,0.1,0.5,4,0.5781267909234067,False,False,False,0.0,True,True,5
0.1,100,8,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,3
0.1,100,9,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,2
0.1,100,10,0.05,0.1,0.5,4,0.9427324785606415,False,False,False,0.0,True,True,2
0.1,100,11,0.05,0.1,0.5,4,0.690993680334339,False,False,False,0.0,True,True,4
0.1,100,12,0.05,0.1,0.5,4,0.690993680334339,False,False,False,0.0,True,True,5
0.1,100,13,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,3
0.1,100,14,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,3
0.1,100,15,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,4
0.1,100,16,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,5
0.1,100,17,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,5
0.1,100,18,0.05,0.1,0.5,4,0.7306198929093468,False,False,False,0.0,True,True,5
0.1,100,19,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,4
0.1,100,20,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,2
0.1,100,21,0.05,0.1,0.5,4,0.9427324785606415,False,False,False,0.0,True,True,2
0.1,100,22,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,5
0.1,100,23,0.05,0.1,0.5,4,0.8908066838895868,False,False,False,0.0,True,True,4
0.1,100,24,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,2
0.1,100,25,0.05,0.1,0.5,4,0.7463584777475637,False,False,False,0.0,True,True,6
0.1,100,26,0.05,0.1,0.5,4,0.8271238622551924,False,False,False,0.0,True,True,4
0.1,100,27,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,4
0.1,100,28,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,5
0.1,100,29,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,2
0.1,100,30,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,3
0.1,100,31,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,4
0.1,100,32,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,4
0.1,100,33,0.05,0.1,0.5,4,0.7463584777475637,False,False,False,0.0,True,True,2
0.1,100,34,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,3
0.1,100,35,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,3
0.1,100,36,0.05,0.1,0.5,4,0.747949541032444,False,False,False,0.0,True,True,4
0.1,100,37,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.5,True,True,3
0.1,100,38,0.05,0.1,0.5,4,0.6463654020592728,False,False,False,0.0,True,True,5
0.1,100,39,0.05,0.1,0.5,4,0.7943027145437412,False,False,False,0.0,True,True,5
0.1,100,40,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,4
0.1,100,41,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,4
0.1,100,42,0.05,0.1,0.5,4,0.690993680334339,False,False,False,0.0,True,True,5
0.1,100,43,0.05,0.1,0.5,4,0.7463584777475637,False,False,False,0.0,True,True,5
0.1,100,44,0.05,0.1,0.5,4,0.5277551408113712,False,False,False,0.0,True,True,5
0.1,100,45,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,5
0.1,100,46,0.05,0.1,0.5,4,1.0,False,False,False,0.0,True,True,3
0.1,100,47,0.05,0.1,0.5,4,0.6463654020592728,False,False,False,0.0,True,True,6
0.1,100,48,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,5
0.1,100,49,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,4
0.1,200,0,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,8
0.1,200,1,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,9
0.1,200,2,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,9
0.1,200,3,0.05,0.1,0.5,4,0.9140987178409621,False,False,False,0.0,True,True,4
0.1,200,4,0.05,0.1,0.5,4,0.47203854813167984,False,False,False,0.0,True,True,6
0.1,200,5,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,5
0.1,200,6,0.05,0.1,0.5,4,0.5277551408113712,False,False,False,0.0,True,True,12
0.1,200,7,0.05,0.1,0.5,4,0.2842627157903347,False,False,False,0.0,True,True,11
0.1,200,8,0.05,0.1,0.5,4,0.6691204712577458,False,False,False,0.0,True,True,7
0.1,200,9,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,9
0.1,200,10,0.05,0.1,0.5,4,0.7463584777475637,False,False,False,0.0,True,True,6
0.1,200,11,0.05,0.1,0.5,4,0.7463584777475637,False,False,False,0.0,True,True,6
0.1,200,12,0.05,0.1,0.5,4,0.6463654020592728,False,False,False,0.0,True,True,8
0.1,200,13,0.05,0.1,0.5,4,0.5781267909234067,False,False,False,0.0,True,True,10
0.1,200,14,0.05,0.1,0.5,4,0.5512222669860765,False,False,False,0.0,True,True,10
0.1,200,15,0.05,0.1,0.5,4,0.5277551408113712,False,False,False,0.0,True,True,8
0.1,200,16,0.05,0.1,0.5,4,0.6463654020592728,False,False,False,0.0,True,True,8
0.1,200,17,0.05,0.1,0.5,4,0.6463654020592728,False,False,False,0.0,True,True,7
0.1,200,18,0.05,0.1,0.5,4,0.507050738155612,False,False,False,0.0,True,True,5
0.1,200,19,0.05,0.1,0.5,4,0.8175947484951165,False,False,False,0.0,True,True,5
0.1,200,20,0.05,0.1,0.5,4,0.6463654020592728,False,False,False,0.0,True,True,8
0.1,200,21,0.05,0.1,0.5,4,0.5781267909234067,False,False,False,0.0,True,True,10
0.1,200,22,0.05,0.1,0.5,4,0.6081714260272284,False,False,False,0.0,True,True,7
0.1,200,23,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,9
0.1,200,24,0.05,0.1,0.5,4,0.37894850414778913,False,False,False,0.0,True,True,9
0.1,200,25,0.05,0.1,0.5,4,0.5293490579094832,False,False,False,0.0,True,True,10
0.1,200,26,0.05,0.1,0.5,4,0.6093991452273081,False,False,False,0.0,True,True,9
0.1,200,27,0.05,0.1,0.5,4,0.42412054287064405,False,False,False,0.0,True,True,8
0.1,200,28,0.05,0.1,0.5,4,0.5781267909234067,False,False,False,0.0,True,True,6
0.1,200,29,0.05,0.1,0.5,4,0.4886063171214607,False,False,False,0.0,True,True,8
0.1,200,30,0.05,0.1,0.5,4,0.5781267909234067,False,False,False,0.0,True,True,8
