horizon,instance,memory,uniform_ambiguity,uniform_loss,robust_ambiguity,robust_loss,robust_inflation,weighted_ambiguity,weighted_loss,weighted_certificate,robust_weighted_certificate,robust_weighted_loss,max_concentrability,relative_uniform_slack,weighted_to_uniform_ratio,theorem_violation,monotonicity_violation,sandwich_violation,robust_certificate_violation,inflation_violation,weighted_monotonicity_violation,weighted_certificate_violation,robust_weighted_certificate_violation
3,38,3,0.0,0.0,0.14811106666420182,0.0,0.14811106666420182,0.0,0.0,0.0,0.08387285832050413,0.0,4.0,,,False,False,False,False,False,False,False,False
3,39,1,0.5278665651695038,0.47114657636016677,0.6355760335864167,0.4620344318915952,0.10770946841691287,0.19275259607213246,0.016762816684205095,0.6878645449095606,0.9452414276407053,0.016762816684205095,4.0,0.12038713991625738,1.3031030762266211,False,False,False,False,False,False,False,False
3,39,2,0.2784701096503204,0.2784701096503204,0.39932644230257003,0.28142446163365287,0.12085633265224965,0.03549610368471725,0.04363490147582638,0.141984414738869,0.2333615872193765,0.04363490147582638,4.0,0.0,0.5098730880566005,False,False,False,False,False,False,False,False
3,39,3,0.0,0.0,0.16108622014971247,0.0,0.16108622014971247,0.0,0.0,0.0,0.034922217825457416,0.0,4.0,,,False,False,False,False,False,False,False,False
3,40,1,0.5051944177814904,0.41673282172209514,0.6087332014733278,0.41425118097783886,0.10353878369183733,0.15093807528646075,0.16260796453776205,0.527791460992807,0.7846530296569899,0.06742838068712453,4.0,0.21227412732656634,1.0447294000407787,False,False,False,False,False,False,False,False
3,40,2,0.24602532182924108,0.24602532182924108,0.312056147902501,0.2596235165631564,0.06603082607325994,0.048058537783153575,0.03190766739542883,0.1922341511326143,0.29636877553828966,0.03190766739542883,4.0,0.0,0.7813592101143083,False,False,False,False,False,False,False,False
3,40,3,0.0,0.0,0.09487269740087423,0.0,0.09487269740087423,0.0,0.0,0.0,0.05231609931955956,0.0,4.0,,,False,False,False,False,False,False,False,False
3,41,1,0.5394829773962792,0.45078947544630443,0.6410105111321504,0.4436730996404201,0.1015275337358712,0.1380416832938432,0.22134185959772412,0.4032540520950868,0.6344184115902225,0.22134185959772412,4.0,0.1967514921730674,0.7474824396523546,False,False,False,False,False,False,False,False
3,41,2,0.2277307334292049,0.2277307334292049,0.3181443836753083,0.22975974158172618,0.09041365024610337,0.03032808650158804,0.010945432148081302,0.12131234600635216,0.23734375363863539,0.010945432148081302,4.0,0.0,0.5327008093269271,False,False,False,False,False,False,False,False
3,41,3,0.0,0.0,0.13276124209298534,0.0,0.13276124209298534,0.0,0.0,0.0,0.06782519457834271,0.0,4.0,,,False,False,False,False,False,False,False,False
3,42,1,0.5348051669294962,0.3603013007977086,0.6337106036113095,0.3673852965724799,0.09890543668181329,0.10223963312658875,0.0801251113592234,0.3780219637791945,0.5651142423190736,0.0801251113592234,4.0,0.4843276051056027,0.7068405227824387,False,False,False,False,False,False,False,False
3,42,2,0.2914176845357966,0.29141768453579653,0.34349150941675094,0.30847844472037156,0.052073824880954356,0.058280790611089574,0.07497770445137264,0.2331231624443583,0.3288041779963481,0.07497770445137264,4.0,1.9048655650285035e-16,0.7999623043320228,False,False,False,False,False,False,False,False
3,42,3,0.0,0.0,0.09284975769850046,0.0,0.09284975769850046,0.0,0.0,0.0,0.036223888121896405,0.0,4.0,,,False,False,False,False,False,False,False,False
3,43,1,0.3849985006443777,0.33601289536898893,0.5128643022356432,0.33752188587927046,0.12786580159126548,0.15383124094726464,0.10478267193701352,0.5556897911465416,0.8743892193646329,0.09383323430821178,4.0,0.14578489680164133,1.4433557279222526,False,False,False,False,False,False,False,False
3,43,2,0.3250547193000836,0.32505471930008356,0.47054524384945673,0.3250618946668479,0.1454905245493731,0.061054730537167104,0.05465680867314493,0.24421892214866842,0.4294816144150669,0.05465680867314493,4.0,1.707747893978771e-16,0.7513163404442398,False,False,False,False,False,False,False,False
3,43,3,0.0,0.0,0.15222204292875363,0.0,0.15222204292875363,0.0,0.0,0.0,0.08593032125549399,0.0,4.0,,,False,False,False,False,False,False,False,False
3,44,1,0.5265931461620021,0.4874752199679592,0.6418587438366461,0.48229801693670415,0.11526559767464395,0.169361584176773,0.10372357702496382,0.4905270912649107,0.7230332571256356,0.10372357702496382,4.0,0.08024597885532339,0.931510588088824,False,False,False,False,False,False,False,False
3,44,2,0.21271201941317297,0.21271201941317297,0.3099730460524535,0.21359057174970553,0.09726102663928055,0.03197518403383503,0.012609351749669262,0.12790073613534012,0.2668976904590055,0.03300913688976159,4.0,0.0,0.6012858910756004,False,False,False,False,False,False,False,False
3,44,3,0.0,0.0,0.1399112253898166,0.0,0.1399112253898166,0.0,0.0,0.0,0.04851998943354495,0.0,4.0,,,False,False,False,False,False,False,False,False
3,45,1,0.4916393121820457,0.32884616636978836,0.6976470470056593,0.35583129792872503,0.20600773482361356,0.13853734662914946,0.16497848038932328,0.447184516962015,0.6899815396265145,0.16497848038932328,4.0,0.4950434654883464,0.9095784366332978,False,False,False,False,False,False,False,False
3,45,2,0.2635952726362646,0.2635952726362646,0.4499515233542918,0.27147587281095653,0.1863562507180272,0.03586638351149037,0.029476688477942492,0.1434655340459615,0.2657562065363197,0.029476688477942492,4.0,0.0,0.5442644422683928,False,False,False,False,False,False,False,False
3,45,3,0.0,0.0,0.23100314505208508,0.0,0.23100314505208508,0.0,0.0,0.0,0.06943346488037308,0.0,4.0,,,False,False,False,False,False,False,False,False
3,46,1,0.41411381305176576,0.33379184628273273,0.5228610802411646,0.35717072948994244,0.10874726718939887,0.15081544230562027,0.18061684684236567,0.5211048655231044,0.797157707355233,0.10478103944685602,4.0,0.2406348976571395,1.2583614675465182,False,False,False,False,False,False,False,False
3,46,2,0.2350701384442965,0.23507013844429658,0.33736862713587895,0.23787388421763694,0.10229848869158245,0.030066833696010355,0.042327075417322835,0.12026733478404142,0.21845332698697661,0.042327075417322835,4.0,-3.5422077596903296e-16,0.5116231928903238,False,False,False,False,False,False,False,False
3,46,3,0.0,0.0,0.15047147807681438,0.0,0.15047147807681438,0.0,0.0,0.0,0.0618312480756672,0.0,4.0,,,False,False,False,False,False,False,False,False
3,47,1,0.3788670295697066,0.2702143041519006,0.490357032277166,0.2767623865485419,0.1114900027074594,0.06348240337863442,0.012558575965004648,0.17407165764342952,0.4792831457322798,0.012558575965004648,4.0,0.40209834841580766,0.459453169733796,False,False,False,False,False,False,False,False
3,47,2,0.17849008266959993,0.17849008266959998,0.31216058025237514,0.19083390976336168,0.13367049758277522,0.010838609803567843,0.0011266672561276447,0.04335443921427137,0.247719632248307,0.010531463564158239,4.0,-3.1100412079484325e-16,0.2428955075029242,False,False,False,False,False,False,False,False
3,47,3,0.0,0.0,0.17498585554732143,0.0,0.17498585554732143,0.0,0.0,0.0,0.17753414298101308,0.0,4.0,,,False,False,False,False,False,False,False,False
3,48,1,0.48776741084269215,0.3908722718171054,0.6061362339155026,0.4360238045697602,0.11836882307281049,0.16352426181642785,0.23721198316355596,0.5373983466135421,0.8260995329278764,0.23721198316355596,4.0,0.247894634672181,1.1017512336158437,False,False,False,False,False,False,False,False
3,48,2,0.3077871731596631,0.3077871731596631,0.4355479642902049,0.3198429435115487,0.12776079113054184,0.052379198254912954,0.0022738423657535645,0.20951679301965181,0.3452031885814335,0.07686182753411352,4.0,0.0,0.6807197027374692,False,False,False,False,False,False,False,False
3,48,3,0.0,0.0,0.16203178618929648,0.0,0.16203178618929648,0.0,0.0,0.0,0.04463905552460245,0.0,4.0,,,False,False,False,False,False,False,False,False
3,49,1,0.5138652091771319,0.4027445484078165,0.621880545272214,0.414947521006112,0.10801533609508218,0.09947743592432487,0.015383928289900872,0.33101997838893005,0.5576576379267435,0.015383928289900872,4.0,0.27590854105564533,0.644176668272605,False,False,False,False,False,False,False,False
3,49,2,0.18538693993586497,0.18538693993586497,0.3333516766783578,0.1936311707453361,0.14796473674249283,0.03130938396494586,0.012846416028601926,0.12523753585978345,0.2502919913231042,0.012846416028601926,4.0,0.0,0.6755467019581296,False,False,False,False,False,False,False,False
3,49,3,0.0,0.0,0.15785204195495767,0.0,0.15785204195495767,0.0,0.0,0.0,0.0813945152264915,0.0,4.0,,,False,False,False,False,False,False,False,False
3,50,1,0.45786895729760146,0.37825216133290995,0.5584748116513896,0.3746748427244049,0.1006058543537881,0.2192632789786551,0.17145674710739955,0.7096000122235524,1.0407268543205008,0.008883460272117283,4.0,0.21048603049387105,1.5497884294486755,False,False,False,False,False,False,False,False
3,50,2,0.20838083839411653,0.20838083839411647,0.2633097555783524,0.2275735795378936,0.05492891718423587,0.04602483613756511,0.10294570833992056,0.18409934455026045,0.3359747896203831,0.10294570833992056,4.0,2.663927818846186e-16,0.8834753999888809,False,False,False,False,False,False,False,False
3,50,3,0.0,0.0,0.08539122217371153,0.0,0.08539122217371153,0.0,0.0,0.0,0.06423451686407454,0.0,4.0,,,False,False,False,False,False,False,False,False
3,51,1,0.48061076447618395,0.3575132451902507,0.5995516389130809,0.3741335831570236,0.11894087443689699,0.17990493035141455,0.22165123240127338,0.6317134050571294,0.9326503715234163,0.22165123240127338,4.0,0.3443159685466392,1.3143971208086271,False,False,False,False,False,False,False,False
3,51,2,0.28761769346052446,0.28761769346052446,0.3827658831189061,0.2942259743033381,0.09514818965838162,0.05989069120040172,0.05106617928933099,0.23956276480160688,0.3508668540033286,0.05106617928933099,4.0,0.0,0.8329208190193865,False,False,False,False,False,False,False,False
3,51,3,0.0,0.0,0.10960935864388155,0.0,0.10960935864388155,0.0,0.0,0.0,0.03588237796972209,0.0,4.0,,,False,False,False,False,False,False,False,False
3,52,1,0.3554464607449024,0.23799975560212838,0.5681762510955832,0.24300987596211088,0.21272979035068085,0.120217520346489,0.18693924057726852,0.4405529482600839,0.7741107838210599,0.18693924057726852,4.0,0.4934740577595942,1.239435461916896,False,False,False,False,False,False,False,False
3,52,2,0.21412483569974694,0.21412483569974694,0.4326666361842369,0.2238389175994111,0.21854180048448996,0.027521175609917688,0.004648557527290098,0.11008470243967075,0.28742650555119786,0.004648557527290098,4.0,0.0,0.5141145915181704,False,False,False,False,False,False,False,False
3,52,3,0.0,0.0,0.24437894197459326,0.0,0.24437894197459326,0.0,0.0,0.0,0.12251680784124619,0.0,4.0,,,False,False,False,False,False,False,False,False
3,53,1,0.5354461254654754,0.3356592110249952,0.6931804735859851,0.34176584277640554,0.15773434812050968,0.09728933111421721,0.13370078262108587,0.33887065420164303,0.6037836722102918,0.13370078262108587,4.0,0.5952076030638197,0.6328753502643335,False,False,False,False,False,False,False,False
3,53,2,0.2669057712039843,0.2669057712039843,0.42574252952583197,0.272839463531655,0.15883675832184768,0.036543945322289904,0.005256986206171099,0.14617578128915962,0.3344786354580528,0.005256986206171099,4.0,0.0,0.5476681175898738,False,False,False,False,False,False,False,False
3,53,3,0.0,0.0,0.20145013235271225,0.0,0.20145013235271225,0.0,0.0,0.0,0.12513291931291395,0.0,4.0,,,False,False,False,False,False,False,False,False
3,54,1,0.24292131446351187,0.2429213144635119,0.37913888427153913,0.2485061763301375,0.13621756980802727,0.08091963235806651,0.0002640976768737424,0.32367852943226605,0.5671378461429145,0.0002640976768737424,4.0,-1.1425747335892153e-16,1.332441865577359,False,False,False,False,False,False,False,False
3,54,2,0.20546258603488285,0.20546258603488282,0.34223868796339474,0.21345889102408833,0.1367761019285119,0.05922868681997098,0.007654774760593508,0.23691474727988393,0.46370057471580567,0.007654774760593508,4.0,1.3508822287925772e-16,1.1530797497100578,False,False,False,False,False,False,False,False
3,54,3,0.0,0.0,0.1590429760706088,0.0,0.1590429760706088,0.0,0.0,0.0,0.1069018685381889,0.0,4.0,,,False,False,False,False,False,False,False,False
3,55,1,0.4926496332831068,0.37316820083273194,0.6376311345322656,0.3683545060699278,0.14498150124915882,0.1617659692661671,0.0606217400151583,0.5121101386687734,0.8514303331487685,0.0606217400151583,4.0,0.320181173486245,1.0395017149530352,False,False,False,False,False,False,False,False
3,55,2,0.19566654748492068,0.19566654748492074,0.31798338521961794,0.19682080960230725,0.12231683773469726,0.025962126739753774,0.049852283371175865,0.1038485069590151,0.3011901750867002,0.049852283371175865,4.0,-2.837028196428715e-16,0.5307422668507928,False,False,False,False,False,False,False,False
3,55,3,0.0,0.0,0.16695797674433965,0.0,0.16695797674433965,0.0,0.0,0.0,0.12923946981888046,0.0,4.0,,,False,False,False,False,False,False,False,False
3,56,1,0.4205533897275306,0.2645311396597121,0.5236059010985926,0.2760571770541519,0.10305251137106203,0.10059913418676741,0.11909045397736562,0.2787579618698968,0.5254866475577132,0.11909045397736562,4.0,0.5898067436163569,0.662836083785936,False,False,False,False,False,False,False,False
3,56,2,0.22670293965245583,0.2267029396524558,0.2767232819521465,0.22763618824245802,0.050020342299690684,0.02933569749883254,0.0814015638177743,0.11734278999533015,0.25465496223334455,0.0814015638177743,4.0,1.2243147644304595e-16,0.5176059480094131,False,False,False,False,False,False,False,False
3,56,3,0.0,0.0,0.09814016221959027,0.0,0.09814016221959027,0.0,0.0,0.0,0.0742111539505276,0.0,4.0,,,False,False,False,False,False,False,False,False
3,57,1,0.6520607998115648,0.5088310240028537,0.7555170028325235,0.5254132035286222,0.1034562030209587,0.15422877443189634,0.008331514657684558,0.4351031164008101,0.6393469970793548,0.008331514657684558,4.0,0.2814878988351697,0.6672738439828739,False,False,False,False,False,False,False,False
3,57,2,0.21168175913869092,0.21168175913869092,0.34074970365686735,0.23805702941277979,0.12906794451817644,0.05214553749937517,0.006079595130841664,0.2085821499975007,0.3687971510613841,0.00969944911539633,4.0,0.0,0.9853572213600161,False,False,False,False,False,False,False,False
3,57,3,0.0,0.0,0.16553627739854454,0.0,0.16553627739854454,0.0,0.0,0.0,0.07041018416225461,0.0,4.0,,,False,False,False,False,False,False,False,False
3,58,1,0.6641409515614556,0.505809714191877,0.7647781514572622,0.5031301043205472,0.10063719989580666,0.27577032188281003,0.08238268850464658,0.6859288003008601,0.8928466245758055,0.08238268850464658,4.0,0.3130252996871392,1.0328060612557912,False,False,False,False,False,False,False,False
3,58,2,0.2524064222961829,0.2524064222961829,0.3862235143257018,0.25629500495357876,0.1338170920295189,0.03907514835510544,0.09609743587520159,0.15630059342042177,0.26487663544865375,0.03553282273918379,4.0,0.0,0.6192417451130184,False,False,False,False,False,False,False,False
3,58,3,0.0,0.0,0.1644814512568188,0.0,0.1644814512568188,0.0,0.0,0.0,0.016025601703173006,0.0,4.0,,,False,False,False,False,False,False,False,False
3,59,1,0.5930421180187926,0.5333696804802284,0.6965870756365236,0.5380662886613202,0.10354495761773097,0.3316036009320045,0.2567375754171759,0.8551775322806934,1.1930760069675588,0.28582432167556027,4.0,0.11187819578502688,1.4420182079775894,False,False,False,False,False,False,False,False
3,59,2,0.23837126489179777,0.23837126489179783,0.29124375727431623,0.2522051691251067,0.052872492382518455,0.027733954392407188,0.03518385997021256,0.11093581756962875,0.2217309311397954,0.03518385997021256,4.0,-2.3287685810810967e-16,0.4653909002831574,False,False,False,False,False,False,False,False
3,59,3,0.0,0.0,0.07150686125829409,0.0,0.07150686125829409,0.0,0.0,0.0,0.046444606151233525,0.0,4.0,,,False,False,False,False,False,False,False,False
3,60,1,0.5095410252084287,0.3452740895268357,0.6099372533536583,0.3530304141887751,0.10039622814522964,0.17825300933984356,0.20785986299356152,0.5762523696387581,0.792676458478401,0.20785986299356152,4.0,0.47575807355456284,1.1309243831800218,False,False,False,False,False,False,False,False
3,60,2,0.3223045178149031,0.3223045178149031,0.3915407036686076,0.3255065214258763,0.0692361858537045,0.09397450455237694,0.1050270487130962,0.37589801820950774,0.4975623474962109,0.1050270487130962,4.0,0.0,1.166282187907099,False,False,False,False,False,False,False,False
3,60,3,0.0,0.0,0.11463257572471597,0.0,0.11463257572471597,0.0,0.0,0.0,0.038638309206238335,0.0,4.0,,,False,False,False,False,False,False,False,False
3,61,1,0.49289469924775076,0.3644444720935267,0.5952384849980807,0.3736787992849686,0.10234378575032999,0.16751501654223083,0.3501414977685935,0.5501333437296909,0.8130012906308623,0.3501414977685935,4.0,0.35245486484223615,1.116127531031064,False,False,False,False,False,False,False,False
3,61,2,0.2923502870032948,0.29235028700329485,0.3597130380370581,0.29641522432282247,0.06736275103376332,0.10063083128398162,0.15712279623711045,0.4025233251359265,0.5684430686472802,0.15712279623711045,4.0,-1.898789010959042e-16,1.376852847527357,False,False,False,False,False,False,False,False
3,61,3,0.0,0.0,0.09506915752309608,0.0,0.09506915752309608,0.0,0.0,0.0,0.03794227027664671,0.0,4.0,,,False,False,False,False,False,False,False,False
3,62,1,0.5107973610532373,0.4490027362984659,0.6138595977939947,0.46059072063685913,0.10306223674075743,0.0894320096298537,0.007123244111568283,0.3277430110997726,0.5532122395345882,0.007123244111568283,4.0,0.13762638790177573,0.6416301964128863,False,False,False,False,False,False,False,False
3,62,2,0.19000619797470047,0.19000619797470053,0.27431592498963137,0.20537683874800422,0.08430972701493089,0.012513793773981163,0.001997454602016946,0.05005517509592465,0.15382544702688258,0.001997454602016946,4.0,-2.9215442350280163e-16,0.2634396963334299,False,False,False,False,False,False,False,False
3,62,3,0.0,0.0,0.12375599801390569,0.0,0.12375599801390569,0.0,0.0,0.0,0.0862772511089309,0.0,4.0,,,False,False,False,False,False,False,False,False
3,63,1,0.4692227835427347,0.3355893249781259,0.5882725466792058,0.33628970970189165,0.11904976313647109,0.09347561362527085,0.03890398648533244,0.3351023089018756,0.5358317651289939,0.03890398648533244,4.0,0.3982053319881949,0.7141646157328078,False,False,False,False,False,False,False,False
3,63,2,0.26986012494729145,0.2698601249472915,0.3184662095538815,0.27774076818428406,0.04860608460659005,0.06416234237018972,0.032919544269248924,0.2566493694807589,0.43268788563709065,0.032919544269248924,4.0,-2.0570342225291767e-16,0.9510459151046756,False,False,False,False,False,False,False,False
3,63,3,0.0,0.0,0.0936129384711405,0.0,0.0936129384711405,0.0,0.0,0.0,0.08727954089497558,0.0,4.0,,,False,False,False,False,False,False,False,False
3,64,1,0.5017086866476501,0.370346917060143,0.6104102417893589,0.37309360793386537,0.10870155514170876,0.18023871517330786,0.12194128328087595,0.5568347028933973,0.8306238411517921,0.17403141166724923,4.0,0.35469923883874116,1.1098765433265503,False,False,False,False,False,False,False,False
3,64,2,0.28394491786456166,0.28394491786456166,0.4019101351125991,0.2968796524670356,0.11796521724803744,0.09495312815256023,0.14940038861721971,0.3798125126102409,0.5371410842347714,0.13838715607030627,4.0,0.0,1.337627436569958,False,False,False,False,False,False,False,False
3,64,3,0.0,0.0,0.1276842960235829,0.0,0.1276842960235829,0.0,0.0,0.0,0.03224764638621928,0.0,4.0,,,False,False,False,False,False,False,False,False
3,65,1,0.5290669068326623,0.3683224427289813,0.6299067005993211,0.3734174919992357,0.10083979376665875,0.08826269238244809,0.05216997694127734,0.2954304420789602,0.5330654179302191,0.05216997694127734,4.0,0.43642321361872566,0.5583990196015064,False,False,False,False,False,False,False,False
3,65,2,0.151425692108074,0.151425692108074,0.25972413650540127,0.18549451766036684,0.10829844439732728,0.026186158201777388,0.0318321892161213,0.10474463280710955,0.25293252959964563,0.0318321892161213,4.0,0.0,0.6917229919765021,False,False,False,False,False,False,False,False
3,65,3,0.0,0.0,0.14218551183127393,0.0,0.14218551183127393,0.0,0.0,0.0,0.08692074114746949,0.0,4.0,,,False,False,False,False,False,False,False,False
3,66,1,0.48044524064502103,0.31837458260156537,0.5860092052501235,0.3367092810374759,0.10556396460510242,0.1560941021671921,0.20418993238296612,0.4885734451664082,0.7134566986445483,0.20418993238296612,4.0,0.5090565230399734,1.0169180664803228,False,False,False,False,False,False,False,False
3,66,2,0.31837458260156537,0.31837458260156537,0.4473383773449395,0.31924854981538836,0.1289637947433741,0.0655124195283272,0.0759441130477918,0.2620496781133088,0.4148591446559407,0.0759441130477918,4.0,0.0,0.8230860515685537,False,False,False,False,False,False,False,False
3,66,3,0.0,0.0,0.1549449092056252,0.0,0.1549449092056252,0.0,0.0,0.0,0.04825111028467054,0.0,4.0,,,False,False,False,False,False,False,False,False
3,67,1,0.6551348530912577,0.44510173012509113,0.7543759395481047,0.4568687470056584,0.09924108645684693,0.11763147298981166,0.0,0.40623975059864176,0.5781229427926299,0.0,4.0,0.4718766716704045,0.620085694848621,False,False,False,False,False,False,False,False
3,67,2,0.2596665679512564,0.2596665679512564,0.36713456484475593,0.28277516523662904,0.1074679968934995,0.012223532240616267,0.01589350883299856,0.04889412896246507,0.09528172904433045,0.01589350883299856,4.0,0.0,0.1882958185500541,False,False,False,False,False,False,False,False
3,67,3,0.0,0.0,0.1483187675795608,0.0,0.1483187675795608,0.0,0.0,0.0,0.020409052495075644,0.0,4.0,,,False,False,False,False,False,False,False,False
3,68,1,0.7331573042181629,0.5625746624677314,0.8279867453227432,0.5706940949500963,0.09482944110458025,0.20602523037845444,0.3131188808601437,0.5440049119637927,0.7393617608541657,0.3131188808601437,4.0,0.30321778268891736,0.7420029901276346,False,False,False,False,False,False,False,False
3,68,2,0.2279863364459135,0.22798633644591348,0.30523521247835805,0.2424672134590311,0.07724887603244454,0.04995192144265787,0.02150031331067792,0.1998076857706315,0.3525613698463411,0.02150031331067792,4.0,1.2174227652547734e-16,0.8764020198992627,False,False,False,False,False,False,False,False
3,68,3,0.0,0.0,0.12483008790929329,0.0,0.12483008790929329,0.0,0.0,0.0,0.05393967997511861,0.0,4.0,,,False,False,False,False,False,False,False,False
3,69,1,0.47183122034885866,0.31027633706179136,0.572560074330239,0.31052906605198616,0.10072885398138037,0.1587159335355242,0.20117836216833407,0.4749866153494849,0.7515886838235015,0.20117836216833407,4.0,0.5206806449274722,1.0066875502606487,False,False,False,False,False,False,False,False
3,69,2,0.2066794845716959,0.20667948457169594,0.26741182752939047,0.2221604586917425,0.06073234295769456,0.02417918480812589,0.021174081039722514,0.09671673923250355,0.20834243191240254,0.021174081039722514,4.0,-1.342928432067028e-16,0.4679551985187629,False,False,False,False,False,False,False,False
3,69,3,0.0,0.0,0.10406554478636137,0.0,0.10406554478636137,0.0,0.0,0.0,0.06036405139605385,0.0,4.0,,,False,False,False,False,False,False,False,False
3,70,1,0.24943952763587735,0.24943952763587735,0.33153633397905896,0.25721129122133224,0.08209680634318162,0.10410919923247429,0.2240133453080757,0.41643679692989716,0.599334739717498,0.2240133453080757,4.0,0.0,1.6694899997477397,False,False,False,False,False,False,False,False
3,70,2,0.2284805902705261,0.22848059027052614,0.30966579550057055,0.23121434448595196,0.08118520523004444,0.0493859071461204,0.07322935946002884,0.1975436285844816,0.3095908765582846,0.07322935946002884,4.0,-1.2147892117560485e-16,0.8645969810852884,False,False,False,False,False,False,False,False
3,70,3,0.0,0.0,0.09954967053726133,0.0,0.09954967053726133,0.0,0.0,0.0,0.0409233563192475,0.0,4.0,,,False,False,False,False,False,False,False,False
3,71,1,0.3996535827581445,0.27420369996574423,0.5871350731559929,0.2852712519314412,0.1874814903978484,0.0812322473974618,0.10783060720653759,0.2846252280775387,0.5906743004593968,0.10783060720653759,4.0,0.45750616351301054,0.712179848641025,False,False,False,False,False,False,False,False
3,71,2,0.2742036999657442,0.27420369996574423,0.4111634838437498,0.2852712519314412,0.13695978387800561,0.03929105042260851,0.03920902626780021,0.15716420169043405,0.3421747062522425,0.03920902626780021,4.0,-2.0244493870138417e-16,0.5731658679662904,False,False,False,False,False,False,False,False
3,71,3,0.0,0.0,0.14971931056649979,0.0,0.14971931056649979,0.0,0.0,0.0,0.1303023112156956,0.0,4.0,,,False,False,False,False,False,False,False,False
3,72,1,0.5320539881401221,0.3546229332965247,0.6425668414186622,0.3437063993162865,0.1105128532785401,0.11056671374696392,0.06274398405458337,0.3849817648600295,0.6373250671645756,0.06274398405458337,4.0,0.5003372263441151,0.7235765043427143,False,False,False,False,False,False,False,False
3,72,2,0.1797089894910582,0.17970898949105824,0.30124843146304625,0.21426364519167396,0.12153944197198804,0.04204986123722748,0.05257351444897718,0.16819944494890993,0.3462059308334106,0.05257351444897718,4.0,-1.5444734119441446e-16,0.9359545419806561,False,False,False,False,False,False,False,False
3,72,3,0.0,0.0,0.15353111082912974,0.0,0.15353111082912974,0.0,0.0,0.0,0.08605380671135188,0.0,4.0,,,False,False,False,False,False,False,False,False
3,73,1,0.4987625367570642,0.38135060559350076,0.601927630953664,0.38164606397349066,0.10316509419659975,0.19772570774167447,0.4477318219025799,0.5482298647383708,0.8126157845082153,0.4477318219025799,4.0,0.30788447544441105,1.0991801194671542,False,False,False,False,False,False,False,False
3,73,2,0.2721484040488364,0.2721484040488364,0.3398634851553382,0.2785327965029423,0.06771508110650182,0.018218801898581008,0.012732281686575808,0.07287520759432403,0.19867598574375622,0.012732281686575808,4.0,0.0,0.26777745711581225,False,False,False,False,False,False,False,False
3,73,3,0.0,0.0,0.10422020448123243,0.0,0.10422020448123243,0.0,0.0,0.0,0.08224192294192932,0.0,4.0,,,False,False,False,False,False,False,False,False
3,74,1,0.5888550137055064,0.45830533516580263,0.6899467888735087,0.4551259708383515,0.10109177516800227,0.07037687592900169,0.015130950289539591,0.2529773913785672,0.4488406401138028,0.015130950289539591,4.0,0.28485306306214914,0.42960896229217516,False,False,False,False,False,False,False,False
3,74,2,0.24628857836971457,0.24628857836971452,0.39066812251998734,0.2560921833926678,0.14437954415027277,0.04205066002072574,0.015130950289539591,0.16820264008290295,0.3492198534337414,0.015130950289539591,4.0,2.253906843699736e-16,0.6829494132302254,False,False,False,False,False,False,False,False
3,74,3,0.0,0.0,0.18608285649766604,0.0,0.18608285649766604,0.0,0.0,0.0,0.08605406826143189,0.0,4.0,,,False,False,False,False,False,False,False,False
3,75,1,0.7056843269711757,0.4863304479744692,0.8060798004962176,0.48812570749166984,0.10039547352504197,0.16749491947201267,0.11860962472536918,0.5315009010243578,0.6721690972648291,0.11860962472536918,4.0,0.4510387534037799,0.7531709019322849,False,False,False,False,False,False,False,False
3,75,2,0.2743379217213649,0.27433792172136495,0.3523285582499767,0.2851878134607742,0.07799063652861182,0.06270587926925546,0.21683621943547426,0.25082351707702183,0.3670790963009208,0.21683621943547426,4.0,-2.023458910928052e-16,0.9142867143674516,False,False,False,False,False,False,False,False
3,75,3,0.0,0.0,0.1236472632212412,0.0,0.1236472632212412,0.0,0.0,0.0,0.025395135552709364,0.0,4.0,,,False,False,False,False,False,False,False,False
3,76,1,0.5704120817943746,0.43486715106627294,0.7628805322978116,0.44162569301165844,0.19246845050343697,0.17315239734727358,0.15988087731343348,0.47507761976693696,0.7432341832968694,0.15988087731343348,4.0,0.31169273281679744,0.8328673864558774,False,False,False,False,False,False,False,False
3,76,2,0.23393437499476455,0.23393437499476455,0.4073214743290706,0.24167106361238233,0.17338709933430607,0.03936522722939955,0.10771086742083513,0.1574609089175982,0.2994325445270664,0.10771086742083513,4.0,0.0,0.6730986368340359,False,False,False,False,False,False,False,False
3,76,3,0.0,0.0,0.20043160819361183,0.0,0.20043160819361183,0.0,0.0,0.0,0.06730973492970843,0.0,4.0,,,False,False,False,False,False,False,False,False
3,77,1,0.5527376181396046,0.45846304194393883,0.6537627058839662,0.46531066394108533,0.10102508774436159,0.17990773525720033,0.3522236022961589,0.4766756192282575,0.7555272632354546,0.3522236022961589,4.0,0.2056317905057956,0.8623904065597067,False,False,False,False,False,False,False,False
3,77,2,0.1961326386764336,0.1961326386764336,0.31072092987490013,0.21236320247869644,0.11458829119846653,0.023087458651872245,0.014988329187085814,0.09234983460748898,0.27494504860940355,0.015538700691524188,4.0,0.0,0.47085398550029967,False,False,False,False,False,False,False,False
3,77,3,0.0,0.0,0.15575473555097968,0.0,0.15575473555097968,0.0,0.0,0.0,0.12156993149441486,0.0,4.0,,,False,False,False,False,False,False,False,False
